Date,Close/Last,Volume,Open,High,Low
01/15/2021,0.308247,N/A,0.314008,0.314123,0.302343
01/14/2021,0.315738,N/A,0.308725,0.331047,0.31042
01/13/2021,0.308341,N/A,0.278292,0.318485,0.301105
01/12/2021,0.278004,N/A,0.290405,0.294141,0.271251
01/11/2021,0.289569,N/A,0.277481,0.290112,0.264094
01/10/2021,0.277263,N/A,0.328192,0.303541,0.260446
01/09/2021,0.327082,N/A,0.305624,0.335697,0.325805
01/08/2021,0.305994,N/A,0.284089,0.314674,0.299551
01/07/2021,0.282558,N/A,0.330699,0.30649,0.264661
01/06/2021,0.330453,N/A,0.268311,0.353526,0.31969
01/05/2021,0.268639,N/A,0.212294,0.274529,0.254067
01/04/2021,0.215864,N/A,0.227628,0.230259,0.21025
01/03/2021,0.227473,N/A,0.176092,0.231647,0.205706
01/02/2021,0.175383,N/A,0.174246,0.178855,0.173745
01/01/2021,0.173802,N/A,0.181767,0.17601,0.170335
12/31/2020,0.181967,N/A,0.178259,0.184639,0.178536
12/30/2020,0.178588,N/A,0.181944,0.184276,0.177772
12/29/2020,0.181356,N/A,0.179518,0.193174,0.180381
12/28/2020,0.179714,N/A,0.161453,0.19211,0.175441
12/27/2020,0.161568,N/A,0.159709,0.161616,0.152997
12/26/2020,0.160064,N/A,0.153901,0.163264,0.157862
12/25/2020,0.154093,N/A,0.152426,0.157543,0.153429
12/24/2020,0.152617,N/A,0.136175,0.155379,0.150802
12/23/2020,0.135192,N/A,0.151797,0.13953,0.131817
12/22/2020,0.152347,N/A,0.159966,0.157753,0.152347
12/21/2020,0.159082,N/A,0.16473,0.15941,0.150668
12/20/2020,0.164883,N/A,0.163137,0.166143,0.16034
12/19/2020,0.162647,N/A,0.166904,0.164302,0.161056
12/18/2020,0.166682,N/A,0.165121,0.166744,0.162972
12/17/2020,0.165706,N/A,0.16625,0.166922,0.158661
12/16/2020,0.166247,N/A,0.150472,0.170573,0.165726
12/15/2020,0.150666,N/A,0.158904,0.153936,0.149243
12/14/2020,0.157005,N/A,0.152451,0.159968,0.157005
